danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,label
0.295,0.29,10,-10.618,1,0.0365,0.933,0.0406,0.12,0.112,114.341,7gbsyKAA4iB8SM4MoASl9e,5,unsaved
0.246,0.253,8,-11.184,1,0.0336,0.713,2.34e-06,0.129,0.296,87.521,7hzI8yClaSnvIOsyEuv5CP,4,unsaved
0.698,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.243,132.036,04CpzA2BdOLEz7EMp5uwTU,3,unsaved
0.618,0.494,0,-7.686,1,0.0352,0.16,3.29e-05,0.183,0.431,101.905,0FFgBrhEA9KBsGrxqd8CaQ,4,unsaved
0.431,0.522,1,-10.372,1,0.0765,0.117,0.31,0.952,0.087,113.827,2WxzLbJfPA2vJGxQiKd7Jq,4,unsaved
0.545,0.26,9,-12.668,1,0.0289,0.788,0.00099,0.105,0.185,75.962,6OG05bPAwUuV3OMvy2Vy1P,4,unsaved
0.607,0.783,9,-6.891,1,0.139,0.0036,0.0,0.216,0.182,87.026,422lAAWQO9TqL1LxIPdhOn,4,unsaved
0.767,0.324,6,-24.461,1,0.743,0.629,0.0,0.28,0.909,127.276,3pd68iZ0W9KKKRsxMu9zzD,4,unsaved
0.604,0.826,0,-4.804,1,0.0434,0.00782,0.15,0.154,0.241,167.985,5VnDkUNyX6u5Sk0yZiP8XB,4,unsaved
0.545,0.607,1,-6.778,1,0.0356,0.513,1.33e-06,0.207,0.235,76.987,7fvgzmfXxrdTcrL3xh2cBD,4,unsaved
0.646,0.647,11,-8.361,0,0.168,0.0633,0.0,0.346,0.185,123.994,4ISLRAqJbSgvkqRgiCaikS,4,unsaved
0.684,0.524,1,-6.732,0,0.0332,0.374,1.54e-05,0.122,0.509,118.403,6ZJcXcp2xKTZvwCCax7Dea,4,unsaved
0.439,0.663,3,-7.043,0,0.0501,0.338,0.0,0.14,0.781,107.884,2hxy08fbXpSQ6O75auWI5V,4,unsaved
0.694,0.792,2,-5.44,1,0.0492,0.00344,0.587,0.0642,0.333,100.01,7cHBrR1nSesO05CTcdoUqV,4,unsaved
0.774,0.603,7,-6.941,1,0.04,0.14,0.00764,0.296,0.94,113.022,6L9qYgThsnIpK9CFKdZMnk,4,unsaved
0.888,0.709,11,-5.429,0,0.113,0.146,0.0,0.1,0.676,140.047,4OnWIMfSOXvAdbBCRosqhS,4,unsaved
0.777,0.662,1,-3.761,0,0.143,0.0518,0.0,0.168,0.4,142.059,3MnbXlC1N7GdS9M8HzA6no,4,unsaved
0.655,0.36,1,-8.007,1,0.116,0.0738,0.00177,0.939,0.0767,133.921,3cstsdmy1h2JQuEiJUYaRX,4,unsaved
0.881,0.242,1,-14.049,1,0.525,0.131,0.0284,0.1,0.213,129.947,2ICIYWfaYA1JtC3vh44IfR,4,unsaved
0.545,0.779,10,-6.513,0,0.19,0.127,0.0,0.349,0.325,75.844,6AHNkRbVzkh95xilnYzDT7,4,unsaved
0.81,0.664,1,-6.433,1,0.0475,0.246,0.0,0.242,0.133,119.994,1dkcSwfYu0oIp2GZAHwMNu,4,unsaved
0.471,0.503,10,-6.213,1,0.162,0.627,5.62e-05,0.478,0.175,90.237,28pdIEbChDEj6JdhAuuXU9,4,unsaved
0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,5XRHGXut00SrJUFmcn2lQF,4,unsaved
0.5,0.7,11,-6.941,1,0.0324,0.00461,0.0,0.317,0.425,122.363,6O6zRZhk8sQc5shBXhx7SJ,4,unsaved
0.548,0.797,5,-6.344,1,0.04,0.000104,0.00218,0.334,0.711,133.777,5kuporlkK3qvhYdoEV6jqq,4,unsaved
0.444,0.267,8,-11.644,1,0.0282,0.796,0.0,0.127,0.455,110.661,0OLIIwpl8vDQWXYZa7becp,3,unsaved
0.285,0.247,8,-11.631,1,0.0321,0.778,0.0,0.384,0.431,85.358,3F3j5eNCH4O4cyQ3O90zgT,4,unsaved
0.6,0.948,8,-4.203,1,0.0404,0.000597,0.0,0.0765,0.659,108.978,6FDWO8tXjF6rdC5W7kbI0A,4,unsaved
0.84,0.411,6,-8.24,0,0.212,0.308,0.0034,0.138,0.155,140.013,4Bt9yX2Gq7Q1biRF45EN1C,4,unsaved
0.363,0.43,8,-8.208,1,0.0291,0.386,0.0,0.168,0.54,132.626,45uUnZnzWJKY8KfOPdzBBI,3,unsaved
0.91,0.477,2,-5.259,1,0.418,0.121,0.0,0.305,0.313,145.994,5TX0mfUkpGlU6j2xa00ERx,4,unsaved
0.389,0.802,6,-4.198,1,0.0432,0.0711,1.98e-06,0.0943,0.599,130.048,0MbFlQGI6vEFO2KbrVi7xa,4,unsaved
0.519,0.898,11,-3.954,1,0.137,0.0791,0.0,0.204,0.587,122.953,2UI9qShtz4xwB4BvzVAAiM,4,unsaved
0.601,0.636,7,-7.283,1,0.0283,0.0657,0.0218,0.446,0.0812,109.987,5w5NylxR2K71isn84raTZh,4,unsaved
0.856,0.589,9,-3.841,0,0.0536,0.0218,2.76e-05,0.126,0.86,120.036,40pjk9HXKCxFrsAhKwQKBJ,4,unsaved
0.762,0.919,9,-3.378,0,0.069,0.295,0.0,0.126,0.603,109.971,4iEWnkDewJ72copeODWuOw,4,unsaved
0.664,0.61,7,-6.432,0,0.339,0.145,0.0,0.097,0.472,76.024,4nw0S8MtvcLSpXCS9M8ciL,4,unsaved
0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,2jTujnt0y344ai1rNOywgr,4,unsaved
0.852,0.727,1,-4.851,1,0.267,0.0962,0.0,0.154,0.496,130.014,0jOfl1nZf6sVBTG08Q4brn,4,unsaved
0.693,0.833,6,-5.408,0,0.263,0.214,0.0,0.117,0.759,99.901,3MUKlVjVJBvPf4flrDq8KB,4,unsaved
0.533,0.5,0,-9.923,1,0.0425,0.461,3.95e-05,0.189,0.335,111.009,1qMKtlvhNujDZ3G4vdFSBF,4,unsaved
0.701,0.71,9,-5.209,1,0.068,0.00126,0.0,0.32,0.138,143.971,1fckqKAI9ug7U1DgQrrOop,4,unsaved
0.577,0.578,0,-9.146,0,0.0906,0.547,0.59,0.264,0.367,84.965,2XKFnwB6djxrJCjR3PdeRb,4,unsaved
0.564,0.775,9,-8.48,1,0.0381,0.124,5.52e-06,0.119,0.545,142.994,52eRocZ3f4Fbk0adErGUP8,4,unsaved
0.614,0.555,10,-21.139,0,0.908,0.768,0.0,0.866,0.179,118.469,4UquRrUzUH5vagGe2MozpE,3,unsaved
0.464,0.559,7,-4.209,0,0.0287,0.368,0.000176,0.106,0.368,115.349,4zvvvHm0b5CBl37tocxm7n,4,unsaved
0.236,0.133,2,-12.773,0,0.0344,0.934,6.56e-05,0.107,0.0683,134.302,2h8ZFbxAi06nFNDFnDZRzY,5,unsaved
0.476,0.735,5,-5.765,1,0.0303,0.000769,0.00613,0.13,0.379,161.979,0PyfyHGrokiV8lUOTyuC0G,3,unsaved
0.584,0.318,9,-18.66,1,0.904,0.642,0.0,0.236,0.347,88.392,6vopPfLJpNzqUTzDqyP8hw,5,unsaved
0.574,0.816,7,-5.579,0,0.153,0.0474,0.0,0.339,0.138,93.895,4zbqQYMK0n7ZS5w6Hmgf4P,4,unsaved
0.527,0.415,5,-7.184,1,0.131,0.329,0.0,0.195,0.12,125.357,30Zcjs7pgEkmJA1lEbGSWT,4,unsaved
0.653,0.849,9,-6.743,0,0.129,0.0345,0.0,0.108,0.397,108.773,0F0iPeQcWyakStJiBEfnbx,4,unsaved
0.799,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.189,100.032,6dSgNLxLDgTaPQlB15yOOK,4,unsaved
0.627,0.309,5,-12.783,1,0.0382,0.887,0.0316,0.19,0.406,92.6,6Ub9ro6DKs0u0J0zIBw5Of,4,unsaved
0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,2IjyFRCRn8x1bEquOM3vxg,4,unsaved
0.509,0.456,2,-10.94,0,0.0289,0.8,0.0,0.421,0.727,105.498,0Zk8yOdf3PmzdA8jiXAfEi,3,unsaved
0.687,0.489,1,-8.123,0,0.171,0.791,0.0,0.111,0.409,132.266,1IFXOMegTvZBlO94x8txam,4,unsaved
0.471,0.778,7,-2.387,1,0.0345,0.0348,0.0,0.0859,0.434,121.387,72qVH7eOSmIT2NpNo9F3e2,4,unsaved
0.74,0.483,9,-10.664,1,0.331,0.213,0.0,0.197,0.589,96.976,26jrY21NkSefFPxpndtu4z,4,unsaved
0.702,0.742,7,-4.731,1,0.395,0.0581,0.0,0.173,0.701,113.347,7JTh7cnjyPQElcc51MaUtT,5,unsaved
0.305,0.415,0,-9.762,1,0.0436,0.492,0.0356,0.116,0.0453,120.067,5QfjjXpqTmWjzm9auqzQSJ,4,unsaved
0.706,0.57,11,-7.129,1,0.0841,0.689,0.0698,0.288,0.96,115.864,6jypaMkKsoc5npsVzxhksl,4,unsaved
0.738,0.849,11,-5.082,1,0.0618,0.0715,0.0,0.36,0.456,138.05,3DeYXtwEyA36YaX5Dx2FxA,4,unsaved
0.853,0.688,8,-6.509,0,0.296,0.0118,0.0,0.151,0.565,150.012,3lyeSiAIdLoZUHhV8psOTI,4,unsaved
0.443,0.686,6,-9.744,0,0.0389,0.0614,0.126,0.118,0.149,79.769,2XSKbNkH4EeuvoOs8dliBH,4,unsaved
0.717,0.753,7,-4.609,0,0.311,0.293,0.0,0.158,0.631,169.857,2vaMWMPMgsWX4fwJiKmdWm,4,unsaved
0.573,0.383,10,-11.667,1,0.1,0.0493,0.532,0.434,0.139,100.006,6TxeD6qqjaDHEAfVMcvnw4,4,unsaved
0.364,0.478,7,-8.645,1,0.0473,0.299,0.0015,0.124,0.493,134.551,4r9hiElqKWMPT4Z3vN2exq,4,unsaved
0.733,0.674,3,-4.441,0,0.0316,0.0207,0.173,0.0701,0.464,128.03,5vQctmBxi79lyQoc2DDAsP,4,unsaved
0.525,0.809,1,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073,7E390nZTMqEbrNC1TmHd42,4,unsaved
0.902,0.772,6,-8.29,0,0.0383,0.0452,0.000129,0.12,0.808,131.992,3hCUkos0NxuSFl73oOHJzb,4,unsaved
0.508,0.748,1,-4.997,1,0.33,0.281,0.0,0.168,0.225,100.414,18t8ypY0HYaQuGBxg2KdT2,3,unsaved
0.658,0.527,1,-7.569,1,0.0345,0.393,0.0,0.122,0.821,123.45,0J32j9kzsBjghY5kGxarSc,4,unsaved
0.586,0.717,8,-8.543,0,0.197,0.472,0.00236,0.104,0.306,125.007,0QpYkajexWrB0P3TWvkHlm,4,unsaved
0.786,0.781,1,-7.476,0,0.106,0.048,6.74e-06,0.078,0.48,110.081,2ueZkSPe1PgjDCRYnugKTz,4,unsaved
0.484,0.303,2,-14.639,1,0.0815,0.785,0.0,0.664,0.58,100.493,2DmHARIZEFmJ7UrfX1a6bv,4,unsaved
0.272,0.482,0,-7.948,1,0.0275,0.709,0.0,0.272,0.565,90.602,3O8s4pon1omITzB07t6oNx,4,unsaved
0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,22VdIZQfgXJea34mQxlt81,4,unsaved
0.369,0.567,2,-7.227,0,0.137,0.424,0.0,0.113,0.197,74.848,2VtpdevRsfoxtWlnVm1l8A,3,unsaved
0.564,0.33,0,-18.767,1,0.84,0.862,0.0,0.687,0.503,111.905,7FKfAnEBcyr1CYHEJOvPjF,1,unsaved
0.852,0.828,5,-5.563,1,0.214,0.101,0.0,0.269,0.847,93.097,7aGOoFSjFYVzQ7UiGKFBuG,4,unsaved
0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,1wJRveJZLSb1rjhnUHQiv6,4,unsaved
0.511,0.519,11,-7.794,0,0.0408,0.426,0.588,0.121,0.0953,146.968,57tzAvfPHXHzCHUNp9AUBm,4,unsaved
0.515,0.32,0,-8.007,1,0.038,0.606,0.0,0.122,0.311,116.293,0H2uVxEEvuRRYLhowu78jf,4,unsaved
0.595,0.696,10,-5.921,0,0.0417,0.276,0.0,0.411,0.533,88.013,4O9dZs2B0ilk4PEfX2bPEv,4,unsaved
0.773,0.394,0,-9.252,1,0.0516,0.627,1.36e-05,0.0953,0.443,74.977,3cnRYoW4nYzIuVPCp7k5iG,4,unsaved
0.678,0.913,8,-2.68,1,0.316,0.0345,0.0,0.35,0.678,140.133,3EZVHjkatETSnJpVOs6Mnw,4,unsaved
0.847,0.727,0,-6.169,1,0.0485,0.0107,2.41e-05,0.0788,0.724,118.021,7lLLFbYh5JpOTnQCetSfWn,4,unsaved
0.295,0.712,0,-4.246,1,0.0301,0.00125,2.25e-05,0.224,0.366,130.139,4kmGRW1BgoKendL6V7cz29,3,unsaved
0.761,0.984,7,-3.119,1,0.107,0.134,0.000114,0.0145,0.801,132.984,1YVnvkPqSPQIMHKycfBee6,4,unsaved
0.534,0.828,0,-6.472,1,0.0605,0.0386,0.811,0.106,0.359,156.031,7hwFeYcUGP8IL2ledCR8Ex,3,unsaved
0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,1VMdwVq0yaTc4DeqSCi7DO,4,unsaved
0.163,0.152,7,-13.405,1,0.0316,0.874,3.19e-05,0.305,0.137,87.057,4hAynpX7K1NjTr5Ta5Tu1k,4,unsaved
0.219,0.0995,4,-27.833,1,0.0552,0.953,0.0,0.306,0.14,113.455,6onmdzTxsisLDtItnIS5WV,3,unsaved
0.534,0.422,7,-7.762,0,0.0456,0.632,0.0,0.615,0.677,136.249,5feW9CLGBzShe7pvida7QU,4,unsaved
0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241,06FCvd7rrRcF3DdvWH5Isp,4,unsaved
0.565,0.763,11,-7.043,0,0.0584,0.27,0.0087,0.299,0.283,139.995,7d4coyGabEbHZ5tRpTbQT5,4,unsaved
0.616,0.76,1,-8.732,1,0.244,0.0948,0.0186,0.345,0.377,116.316,2uMMGgkTOBisJpzyvMzNWm,4,unsaved
0.6,0.871,7,-4.108,0,0.235,0.00207,0.3,0.127,0.639,140.144,2hSPUp0RfF1j0pTWGpGADL,4,unsaved
0.669,0.74,10,-7.549,0,0.0354,0.0703,0.0,0.152,0.573,97.99,1JFx9R87En9oJOi4DRH1e9,4,unsaved
0.535,0.87,9,-7.812,0,0.0528,0.305,0.279,0.1,0.934,113.764,0yXzuNfO2LtBj0HBSjGX2w,4,unsaved
0.222,0.541,5,-16.806,1,0.218,0.84,0.000371,0.974,0.598,93.807,2nF0sqX7P9HzPMDGYEYGHi,3,unsaved
0.405,0.107,5,-19.217,1,0.0313,0.853,1.3e-05,0.0901,0.152,91.813,4xuxWiv3GteEAWkSdNFpsg,4,unsaved
0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,7i9763l5SSfOnqZ35VOcfy,4,unsaved
0.346,0.35,2,-4.988,1,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,18xmRkPWE0sGUzFyNNAAhN,4,unsaved
0.934,0.821,10,-6.035,0,0.071,0.089,3.12e-06,0.14,0.684,138.972,0GvoFT7tQXuWpHKELqBjls,4,unsaved
0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,32lItqlMi4LBhb4k0BaSaC,4,unsaved
0.583,0.44,9,-7.315,0,0.0436,0.92,0.00028,0.265,0.569,127.088,560p3rfKdCcwBezowc7xLG,4,unsaved
0.648,0.551,1,-7.452,0,0.0288,0.165,0.000109,0.111,0.385,89.991,7GPmNfFp9Po1xsomflIHsB,4,unsaved
0.663,0.171,2,-11.172,1,0.0365,0.822,0.000106,0.139,0.196,106.906,7AoYZaUW8cj6LaDmg48QLU,4,unsaved
0.825,0.547,8,-3.938,1,0.0859,0.0936,0.0,0.22,0.184,152.007,43dOwOq0mB4i6j4SpcSkqC,4,unsaved
0.84,0.46,8,-6.096,1,0.113,0.0461,0.0,0.119,0.268,141.968,5P3JQv7luwdlkr5usJurF4,4,unsaved
0.613,0.427,5,-6.717,0,0.0585,0.202,1.61e-05,0.122,0.0945,119.899,4dz4nfY5LeFUR99uspA5e6,4,unsaved
0.78,0.63,7,-7.473,1,0.308,0.0346,2.7e-06,0.0537,0.607,126.066,37ufe1F2g1nOuI0z2sd6M4,4,unsaved
0.523,0.509,7,-16.449,1,0.597,0.147,0.0,0.191,0.391,64.714,2jBCuzB4y6QphNZCT45qxy,3,unsaved
0.706,0.692,8,-4.872,0,0.166,0.283,0.0,0.138,0.71,76.991,2qMjIHWyYgnEtcmoZc3R0u,4,unsaved
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,7KXjTSCq5nL1LoYtL7XAwS,4,unsaved
0.742,0.835,1,-10.123,0,0.0573,0.00475,0.173,0.184,0.075,111.003,2cHDE9RaJhcVRhYMD0dtiQ,4,unsaved
0.558,0.766,6,-5.953,0,0.231,0.263,0.0,0.32,0.182,96.281,3qk4wRMDlaeagZGjSYbsOV,4,unsaved
0.558,0.296,10,-9.18,1,0.0427,0.907,0.0,0.108,0.463,76.04,4yWCzA44dQyp0SoeM81bUb,4,unsaved
0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,0wdKiSBUT7aZkXUIdJWcwC,4,unsaved
0.505,0.695,10,-4.8,1,0.332,0.555,0.0,0.326,0.393,173.468,3Zll5MbCF6D7Tg7lsH9KYI,4,unsaved
0.695,0.398,2,-8.174,1,0.0817,0.0642,1.85e-06,0.303,0.515,93.93,6LtFWkakk2no03jeyznFrf,4,unsaved
0.536,0.982,7,-4.674,1,0.0389,0.0141,3.67e-05,0.274,0.963,119.201,3O5RCjnjWlF0CYkcvJaGVm,4,unsaved
0.485,0.799,5,-5.886,1,0.029,0.122,0.0054,0.33,0.468,111.012,5nv854ey1k43KaZ0kHmE4Z,3,unsaved
0.375,0.546,2,-8.16,1,0.0294,0.451,0.000312,0.278,0.37,95.361,3gvAGvbMCRvVDDp8ZaIPV5,4,unsaved
0.428,0.159,5,-12.572,1,0.038,0.947,1.18e-06,0.187,0.274,116.44,0UmvBOrtyVxqsyYhCawASZ,1,unsaved
0.471,0.735,11,-6.685,0,0.0582,7.84e-05,0.122,0.101,0.636,180.127,13NCxLOlvQ4Tnexgfp03Gs,4,unsaved
0.664,0.935,8,-4.322,1,0.039,0.545,0.855,0.176,0.131,104.004,6GvXJZ8EQuUWzthpPFLr6f,4,unsaved
0.922,0.583,5,-4.982,1,0.0753,0.0098,0.0,0.0962,0.494,136.043,7bsnTsbiwOymZWjPF9v6Di,4,unsaved
0.699,0.869,0,-4.275,1,0.0744,0.0408,0.0,0.161,0.406,112.965,2vMpJxdpCbHiA8tMwGLMHJ,4,unsaved
0.495,0.583,7,-4.928,1,0.0275,0.0546,9.79e-06,0.282,0.834,133.638,0whxIL4q0Uekc5wv2Klph3,4,unsaved
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,4QIo4oxwzzafcBWkKjDpXY,4,unsaved
0.613,0.415,4,-12.378,0,0.0258,0.561,0.000101,0.0926,0.284,82.011,2Ezy3dMqB6P2V62h6SrbKM,4,unsaved
0.655,0.656,9,-6.25,1,0.315,0.28,0.0,0.111,0.586,89.818,3f99yoSrsnyH6vn58aVRzU,4,unsaved
0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,688QpQAwqsLdBR6lr13wK1,4,unsaved
0.2,0.155,3,-13.293,1,0.0338,0.936,6.75e-06,0.181,0.248,81.677,0yoMoHfLtw8zqdOTLOp2ht,3,unsaved
0.908,0.542,9,-7.787,1,0.295,0.409,0.0,0.179,0.266,128.018,0NTypJrNfmemkF1GevCWSf,4,unsaved
0.504,0.718,7,-5.871,1,0.0277,0.0312,1.76e-05,0.0946,0.357,90.05,5jFUr4cSK8mjK4xX7O5Dcl,1,unsaved
0.481,0.887,0,-5.043,1,0.0581,0.000378,0.0,0.483,0.763,150.299,3SyaeGqBSKKKS8wfdPbxI5,4,unsaved
0.713,0.734,6,-8.193,0,0.0355,0.284,0.526,0.101,0.961,105.738,6jb758JtE1OgKm3PDlEmNO,4,unsaved
0.547,0.669,1,-7.441,0,0.0821,0.179,0.175,0.383,0.199,74.93,0IOUTQRC7GGvLHs3nZ8pIk,1,unsaved
0.663,0.51,8,-8.823,1,0.192,0.0277,0.0,0.27,0.131,96.223,5oZvmo8ARpuBbaGArm8cBn,4,unsaved
0.619,0.559,1,-9.327,0,0.0361,0.0854,0.00205,0.943,0.396,108.634,5jVQV7slbsxvMB4EujbHdU,4,unsaved
0.89,0.576,9,-7.846,1,0.0432,0.0394,0.00311,0.0776,0.743,109.996,6CyKXBfcqpoCBh4yRvoNyK,4,unsaved
0.821,0.72,10,-4.606,0,0.222,0.00902,7.07e-06,0.158,0.285,150.039,35J4wXQeRuHNOEArMy6FOe,4,unsaved
0.893,0.648,4,-6.293,0,0.209,0.158,0.0,0.21,0.448,102.106,12ydfAh0hs1MIyzU0LNOwt,4,unsaved
0.489,0.341,5,-16.767,1,0.584,0.874,1.32e-06,0.824,0.715,98.049,7wIEbLqqzoNbawukkBotFM,4,unsaved
0.683,0.601,7,-6.927,1,0.0308,0.164,0.0,0.119,0.62,98.97,4KANJH1baadr3U7XsVbM17,4,unsaved
0.782,0.658,1,-6.566,1,0.238,0.146,0.0,0.107,0.307,140.074,3dM1Tf9uBxpsStGmuWkbtg,4,unsaved
0.421,0.773,2,-5.293,1,0.045,0.000554,0.762,0.127,0.392,152.98,07ZL7Kaa6r8XixT8yazUku,4,unsaved
0.381,0.939,9,-4.684,1,0.125,0.042,0.918,0.172,0.335,159.97,5qdCsd05UUdtAsAtET9gxV,4,unsaved
0.632,0.49,11,-7.386,0,0.286,0.566,0.0,0.0985,0.178,93.979,44YAJYlDg4EECrecze8BU2,4,unsaved
0.514,0.883,4,-3.135,0,0.421,0.0954,0.0,0.279,0.567,172.081,0kvzxre0Rin88yEt8w9ZnU,4,unsaved
0.623,0.416,0,-8.006,1,0.235,0.648,1.31e-05,0.213,0.479,121.504,4KVVCo25PROevpOdHyvYRk,4,unsaved
0.329,0.604,6,-10.046,1,0.0646,0.671,0.257,0.0825,0.0387,121.221,3OF76yx8CGiDwzSCT3BeDv,4,unsaved
0.472,0.946,2,-2.339,1,0.0639,0.000117,0.00202,0.0977,0.554,174.029,7IvHfetOu7rKsoBB6gN586,4,unsaved
0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,17FK4etx1u2NK60cptINMS,4,unsaved
0.436,0.627,4,-6.703,0,0.0274,0.236,0.12,0.364,0.135,169.998,4bAO7220PDQEgOO1d2jAT6,4,unsaved
0.484,0.0881,9,-27.743,1,0.0412,0.961,0.967,0.373,0.363,116.116,5bp6twky1rHu72giADl7Mv,4,unsaved
0.699,0.916,5,-8.344,1,0.0516,0.508,0.0035,0.108,0.83,88.76,2ZO3DWwn86H4BWZDoECvMz,4,unsaved
0.578,0.58,0,-17.231,1,0.54,0.376,0.000413,0.955,0.694,123.632,63fP5O1lcZZQckDEiTvpAW,4,unsaved
0.471,0.724,2,-7.174,0,0.0873,0.632,0.0,0.109,0.485,159.961,3dv1R3JLvC1ZNhWHKBYDTk,4,unsaved
0.34,0.253,4,-10.819,1,0.0342,0.964,1.2e-05,0.144,0.195,125.977,63Td9SOrw3ItIZW7uGEPBl,4,unsaved
0.744,0.763,6,-7.753,0,0.0487,0.00621,0.555,0.327,0.48,115.016,0NWLP7OQFGgu5hSu5DCCZo,4,unsaved
0.333,0.0131,0,-32.719,1,0.0413,0.994,0.853,0.264,0.359,77.512,4oUIZiGkLIL2yAqb2phbJH,4,unsaved
0.574,0.632,5,-5.822,1,0.0268,0.369,0.00137,0.11,0.493,96.81,7pPpktBix6VFxm3D2pNSNK,4,unsaved
0.508,0.807,11,-8.581,1,0.0686,0.333,0.00363,0.136,0.306,123.034,4BUtvtGTRvJB49Hx2F7lle,4,unsaved
0.815,0.528,4,-7.414,0,0.12,0.0292,0.0,0.0896,0.198,133.981,1T1EHAL3pmig8Iq3FEH4Dp,4,unsaved
0.189,0.38,9,-7.781,1,0.0349,0.956,0.052,0.348,0.125,86.577,5MZEa2W9FZKo9NM7VjMViZ,4,unsaved
0.457,0.886,6,-3.812,1,0.496,0.119,0.0,0.0891,0.416,175.712,0LfP3MWgeR59DZF0i0aCAi,4,unsaved
0.735,0.418,9,-15.099,0,0.0879,0.542,0.029,0.0875,0.168,97.705,4vQsywFuHBgwiCFe4Fg4iV,4,unsaved
0.689,0.723,0,-4.052,0,0.0836,0.0985,0.0,0.158,0.288,160.042,58TaFP5j5i9swOf584yon2,4,unsaved
0.372,0.698,10,-5.994,0,0.0398,0.758,0.0,0.169,0.711,79.125,5HjgTadCopKqMZDQ6jWcuW,4,unsaved
0.537,0.0231,7,-14.407,1,0.0475,0.994,0.0471,0.146,0.342,120.322,6BEKt5axiNeWCr9huv0k7I,4,unsaved
0.61,0.92,7,-4.45,1,0.152,0.0369,0.0,0.386,0.81,88.015,3YZh2uUAZukJOF3WzHxiJP,4,unsaved
0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,0eHCArTPhwUxatY7cEXRiK,4,unsaved
0.84,0.65,1,-6.708,1,0.262,0.00924,0.0,0.201,0.527,145.972,5b06JZjts6dgyyuY1m7roq,4,unsaved
0.68,0.983,2,-3.51,1,0.333,0.0184,0.0,0.289,0.263,149.829,48bSfSZaq9Aizbu4AWn4st,4,unsaved
0.394,0.631,2,-7.011,0,0.0329,0.000116,0.044,0.0837,0.191,105.573,1CIGc1WbtWRGazedLsG7Gy,4,unsaved
0.586,0.855,1,-3.481,1,0.323,0.135,0.0,0.754,0.549,80.105,3OTMcouJxgNYYwuLsQ4Qw6,4,unsaved
0.655,0.496,3,-4.139,0,0.0364,0.0335,0.0,0.156,0.28,137.945,6scpNkWEmUxmKY7nYjVLsX,4,unsaved
0.548,0.829,1,-4.103,0,0.285,0.339,0.0,0.537,0.452,93.62,7g8rz7xe0G4Go0tTZAXcOx,4,unsaved
0.876,0.587,7,-5.035,1,0.0953,0.036,0.0,0.145,0.128,129.993,2pBzr1GZRIQPfgsccD6H11,4,unsaved
0.531,0.819,7,-3.883,1,0.0532,0.0337,0.000177,0.119,0.38,133.01,1FypvNODDT5HbtPbIDsugy,4,unsaved
0.838,0.412,2,-7.148,1,0.289,0.0344,0.000234,0.159,0.166,75.044,0BzDQgmeRdA4V71VhfBvXT,4,unsaved
0.517,0.285,10,-11.239,1,0.0294,0.599,0.461,0.0842,0.166,139.93,3n7qJSOyVke4JagcJ8FiSG,4,unsaved
0.109,0.12,0,-12.104,0,0.0339,0.93,8.24e-05,0.1,0.0846,81.166,5qITsPn3Sx48GVDk1B5F9G,1,unsaved
0.697,0.409,3,-9.304,1,0.23,0.713,0.0,0.166,0.441,64.042,2TLlFL6dpycifLqKtTE7UZ,4,unsaved
0.714,0.739,2,-7.456,1,0.212,0.00159,0.0,0.106,0.269,140.018,2Um9A9KCZDqnTCmwlQIHBV,4,unsaved
0.509,0.703,1,-6.097,1,0.512,0.39,0.0,0.269,0.301,174.259,7wxDKfgFtRTbupcG4xDhtj,4,unsaved
0.71,0.197,9,-13.431,1,0.933,0.684,0.0,0.473,0.482,130.378,4wL6dDN3b0pOtrgW8oExak,5,unsaved
0.525,0.725,7,-5.318,1,0.629,0.529,0.0,0.598,0.693,175.63,1KbCc89SxYma4BnBChkJBs,4,unsaved
0.489,0.821,1,-6.904,0,0.229,0.0669,0.0,0.15,0.684,122.663,4fFZW98VLhdZSlyC07wt6v,5,unsaved
