danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,label,mode_major,mode_minor
0.869,0.687,1,-6.816,0.263,0.0208,1e-06,0.114,0.668,96.006,4,unsaved,1,0
0.679,0.639,7,-4.979,0.0251,0.535,0.000577,0.0795,0.315,104.998,4,unsaved,1,0
0.751,0.913,10,-9.088,0.101,0.491,0.000473,0.177,0.895,95.98,4,unsaved,0,1
0.38,0.454,0,-10.271,0.0362,0.755,0.623,0.263,0.288,77.592,4,unsaved,0,1
0.531,0.725,3,-3.751,0.0258,0.0409,0.0,0.29,0.451,105.951,4,unsaved,1,0
0.865,0.568,0,-5.112,0.241,0.0206,0.0,0.186,0.881,90.985,4,unsaved,1,0
0.875,0.6,1,-6.818,0.0435,0.0189,0.0143,0.132,0.0906,119.987,4,unsaved,1,0
0.588,0.593,8,-9.448,0.052,0.0634,0.889,0.214,0.668,123.678,4,unsaved,1,0
0.527,0.713,4,-5.368,0.343,0.726,0.0,0.377,0.921,85.939,4,unsaved,0,1
0.807,0.512,1,-7.121,0.302,0.0337,2.82e-06,0.133,0.202,83.972,4,unsaved,1,0
0.538,0.596,9,-8.389,0.045,0.00258,0.564,0.0835,0.0483,107.756,4,unsaved,1,0
0.362,0.577,6,-7.525,0.0312,0.64,4.95e-05,0.0858,0.323,144.152,4,unsaved,0,1
0.718,0.82,4,-5.552,0.103,0.0928,0.0,0.391,0.329,90.013,4,unsaved,0,1
0.683,0.54,10,-6.846,0.0352,0.896,1.07e-06,0.107,0.364,112.353,4,unsaved,1,0
0.394,0.433,8,-13.473,0.374,0.485,7.81e-05,0.817,0.394,118.988,1,unsaved,1,0
0.788,0.409,9,-11.917,0.881,0.982,0.000203,0.11,0.925,72.623,4,unsaved,1,0
0.287,0.107,0,-14.365,0.034,0.87,0.000415,0.0992,0.0994,123.452,4,unsaved,1,0
0.388,0.889,3,-5.281,0.116,0.307,0.00486,0.142,0.327,159.96,4,unsaved,1,0
0.189,0.207,4,-15.105,0.0328,0.607,0.0,0.117,0.428,188.233,3,unsaved,1,0
0.458,0.307,7,-12.796,0.0299,0.714,0.00105,0.315,0.551,127.191,4,unsaved,1,0
0.914,0.504,9,-7.472,0.277,0.0277,0.0,0.3,0.612,128.007,4,unsaved,0,1
0.598,0.277,9,-6.723,0.0274,0.916,3.8e-06,0.0568,0.135,66.01,4,unsaved,0,1
0.564,0.879,6,-6.242,0.0348,0.00594,0.000213,0.351,0.601,111.992,4,unsaved,0,1
0.481,0.285,0,-10.848,0.0424,0.9,0.0,0.123,0.316,130.029,4,unsaved,1,0
0.679,0.388,4,-10.977,0.0932,0.353,9.25e-05,0.341,0.234,124.909,4,unsaved,0,1
0.733,0.821,10,-4.159,0.053,0.237,0.0,0.186,0.879,100.609,4,unsaved,1,0
0.575,0.811,1,-5.978,0.498,0.238,0.0,0.292,0.343,85.071,4,unsaved,1,0
0.889,0.566,1,-7.831,0.226,0.154,1.43e-05,0.0815,0.525,104.957,4,unsaved,1,0
0.853,0.663,7,-6.955,0.0755,0.0431,8.65e-06,0.0891,0.864,113.999,4,unsaved,0,1
0.572,0.756,4,-6.634,0.0287,0.0672,6.26e-05,0.383,0.727,108.014,4,unsaved,0,1
0.667,0.67,7,-6.012,0.178,0.322,0.0,0.267,0.651,96.791,4,unsaved,1,0
0.636,0.721,8,-6.969,0.217,0.197,2.59e-06,0.11,0.472,84.011,4,unsaved,1,0
0.707,0.746,1,-5.99,0.202,0.185,0.0,0.101,0.761,89.989,4,unsaved,1,0
0.855,0.678,9,-6.864,0.052,0.101,0.00232,0.0964,0.429,120.012,4,unsaved,1,0
0.457,0.559,9,-7.618,0.0354,0.0999,0.116,0.218,0.0495,109.883,4,unsaved,0,1
0.641,0.379,9,-16.403,0.527,0.773,0.0,0.802,0.636,90.697,5,unsaved,0,1
0.653,0.214,0,-12.578,0.0456,0.476,0.00344,0.332,0.366,107.979,4,unsaved,1,0
0.733,0.361,1,-11.129,0.135,0.348,0.000285,0.0942,0.0361,94.902,4,unsaved,1,0
0.581,0.389,9,-7.603,0.0655,0.63,0.0,0.164,0.733,141.1,4,unsaved,1,0
0.695,0.398,2,-8.174,0.0817,0.0642,1.85e-06,0.303,0.515,93.93,4,unsaved,1,0
0.618,0.928,0,-5.19,0.211,0.0154,3.95e-06,0.201,0.37,140.031,4,unsaved,1,0
0.649,0.377,0,-14.51,0.142,0.665,3.27e-06,0.974,0.571,121.035,4,unsaved,1,0
0.373,0.597,9,-6.515,0.0352,0.0497,8.21e-06,0.175,0.163,101.961,4,unsaved,0,1
0.59,0.682,0,-7.223,0.0564,0.0198,0.0,0.178,0.665,125.055,4,unsaved,1,0
0.295,0.712,0,-4.246,0.0301,0.00125,2.25e-05,0.224,0.366,130.139,3,unsaved,1,0
0.382,0.589,6,-5.991,0.0359,0.484,0.0,0.131,0.511,65.627,4,unsaved,1,0
0.42,0.123,5,-19.906,0.428,0.93,0.0,0.793,0.454,56.755,5,unsaved,1,0
0.498,0.678,9,-7.407,0.141,0.00431,0.000951,0.142,0.205,172.191,4,unsaved,0,1
0.756,0.724,7,-6.692,0.0329,0.00702,9.41e-05,0.118,0.952,123.029,4,unsaved,1,0
0.456,0.268,7,-15.164,0.0417,0.844,0.0693,0.107,0.12,78.531,4,unsaved,0,1
0.268,0.481,0,-7.948,0.0274,0.702,0.0,0.274,0.574,90.604,4,unsaved,1,0
0.69,0.62,5,-7.451,0.119,0.217,0.000207,0.282,0.678,93.03,4,unsaved,1,0
0.605,0.853,9,-2.765,0.321,0.0876,0.0,0.214,0.61,130.027,4,unsaved,0,1
0.55,0.851,7,-5.14,0.0317,0.191,0.0287,0.303,0.721,124.132,4,unsaved,1,0
0.47,0.681,0,-12.239,0.113,0.412,0.00463,0.465,0.532,94.016,4,unsaved,1,0
0.706,0.57,11,-7.129,0.0841,0.689,0.0698,0.288,0.96,115.864,4,unsaved,1,0
0.498,0.431,11,-10.062,0.0376,0.434,0.0,0.133,0.635,77.566,4,unsaved,1,0
0.815,0.833,7,-6.117,0.0769,0.0297,2e-05,0.33,0.563,99.989,4,unsaved,0,1
0.365,0.751,2,-5.429,0.304,0.000707,0.0,0.318,0.604,79.119,4,unsaved,1,0
0.644,0.595,1,-6.877,0.215,0.121,0.0,0.279,0.554,148.889,3,unsaved,1,0
0.953,0.511,10,-6.208,0.401,0.00742,1.73e-06,0.118,0.33,135.067,4,unsaved,0,1
0.812,0.522,2,-5.287,0.257,0.0433,0.0,0.154,0.38,75.524,4,unsaved,1,0
0.614,0.319,1,-19.687,0.802,0.497,0.0,0.742,0.331,99.359,5,unsaved,1,0
0.637,0.864,8,-4.381,0.0468,0.484,0.0,0.222,0.706,99.995,4,unsaved,1,0
0.663,0.618,1,-4.995,0.474,0.0236,0.0,0.0864,0.767,76.743,4,unsaved,1,0
0.383,0.256,0,-8.572,0.0332,0.88,2.69e-06,0.169,0.519,114.188,4,unsaved,1,0
0.642,0.647,7,-6.312,0.428,0.517,0.0,0.0649,0.664,120.749,4,unsaved,0,1
0.941,0.593,7,-7.87,0.237,0.0189,0.0,0.227,0.315,139.007,4,unsaved,1,0
0.774,0.603,7,-6.941,0.04,0.14,0.00764,0.296,0.94,113.022,4,unsaved,1,0
0.764,0.525,4,-7.486,0.181,0.126,0.000545,0.116,0.136,137.984,4,unsaved,0,1
0.439,0.663,3,-7.043,0.0501,0.338,0.0,0.14,0.781,107.884,4,unsaved,0,1
0.648,0.631,4,-5.662,0.103,0.377,0.0,0.12,0.142,105.989,4,unsaved,0,1
0.239,0.197,1,-14.651,0.031,0.919,0.000485,0.159,0.166,76.514,3,unsaved,1,0
0.707,0.403,9,-10.663,0.89,0.626,2.42e-06,0.727,0.631,106.861,3,unsaved,1,0
0.464,0.349,1,-18.354,0.227,0.481,0.0,0.209,0.0774,87.395,3,unsaved,1,0
0.455,0.761,7,-5.861,0.0347,0.0354,0.0107,0.895,0.343,101.726,4,unsaved,1,0
0.572,0.452,6,-11.769,0.0328,0.0254,0.924,0.109,0.0507,130.077,4,unsaved,0,1
0.732,0.698,0,-6.463,0.0608,0.0759,0.0,0.102,0.262,117.937,4,unsaved,1,0
0.672,0.684,6,-6.042,0.23,0.0214,0.0,0.291,0.652,86.793,4,unsaved,0,1
0.545,0.779,10,-6.513,0.19,0.127,0.0,0.349,0.325,75.844,4,unsaved,0,1
0.582,0.544,4,-5.616,0.0397,0.395,0.00698,0.173,0.398,89.876,4,unsaved,0,1
0.538,0.607,1,-9.133,0.0352,0.0586,0.769,0.0975,0.543,100.158,4,unsaved,0,1
0.711,0.793,9,-5.123,0.0777,0.302,0.0,0.855,0.374,140.04,4,unsaved,1,0
0.536,0.7,5,-4.284,0.141,0.365,0.000107,0.201,0.714,165.406,4,unsaved,1,0
0.327,0.65,11,-9.64,0.0421,0.747,0.000125,0.909,0.928,141.75,4,unsaved,0,1
0.598,0.899,1,-3.861,0.0424,0.0218,0.0137,0.0814,0.403,124.061,4,unsaved,0,1
0.29,0.169,2,-16.456,0.038,0.838,0.00931,0.108,0.175,58.727,4,unsaved,1,0
0.351,0.867,11,-4.737,0.162,0.036,0.0,0.106,0.45,169.598,4,unsaved,0,1
0.812,0.472,1,-6.806,0.0603,0.26,0.0,0.285,0.457,92.951,4,unsaved,0,1
0.573,0.332,3,-9.777,0.163,0.775,0.0,0.142,0.627,129.089,4,unsaved,1,0
0.452,0.597,0,-6.533,0.0345,0.0762,0.0293,0.141,0.177,89.938,4,unsaved,1,0
0.845,0.735,0,-6.077,0.302,0.135,0.0,0.147,0.45,129.993,4,unsaved,1,0
0.588,0.479,1,-7.039,0.281,0.604,7.2e-06,0.527,0.434,150.414,4,unsaved,1,0
0.607,0.88,10,-7.421,0.137,0.0373,4.03e-05,0.106,0.908,132.639,4,unsaved,1,0
0.576,0.227,10,-10.564,0.0373,0.865,0.0,0.121,0.596,111.254,4,unsaved,1,0
0.514,0.275,3,-17.951,0.935,0.772,0.0,0.793,0.649,171.067,3,unsaved,1,0
0.626,0.672,3,-6.23,0.0363,0.0037,0.000102,0.206,0.534,140.082,4,unsaved,1,0
0.754,0.613,5,-6.342,0.229,0.318,0.0,0.335,0.904,113.196,4,unsaved,1,0
0.607,0.732,10,-6.779,0.336,0.0982,0.0,0.16,0.687,100.42,4,unsaved,0,1
0.838,0.781,8,-8.249,0.45,0.241,0.0,0.105,0.913,135.941,4,unsaved,1,0
0.658,0.919,6,-3.298,0.266,0.046,0.0019,0.0885,0.694,173.963,4,unsaved,1,0
0.732,0.666,7,-7.939,0.311,0.146,0.0,0.0721,0.594,150.062,4,unsaved,1,0
0.575,0.446,4,-7.802,0.0296,0.247,0.00567,0.137,0.259,68.985,4,unsaved,0,1
0.615,0.796,4,-7.604,0.14,0.0341,0.838,0.91,0.299,140.101,4,unsaved,0,1
0.773,0.725,1,-5.866,0.127,0.291,0.0,0.362,0.31,122.051,4,unsaved,1,0
0.371,0.845,8,-4.199,0.0399,0.00753,0.0,0.0556,0.471,112.198,4,unsaved,1,0
0.572,0.751,4,-5.764,0.0583,0.0424,9.53e-05,0.151,0.845,144.648,4,unsaved,1,0
0.661,0.619,7,-6.102,0.0629,0.0272,0.0,0.0556,0.308,150.043,4,unsaved,1,0
0.763,0.656,2,-6.533,0.0823,0.0676,0.0,0.159,0.879,149.981,4,unsaved,1,0
0.497,0.507,5,-8.075,0.0585,0.214,4.79e-06,0.0948,0.192,119.432,4,unsaved,0,1
0.472,0.946,2,-2.339,0.0639,0.000117,0.00202,0.0977,0.554,174.029,4,unsaved,1,0
0.448,0.21,4,-11.614,0.0368,0.803,0.0,0.151,0.229,96.337,3,unsaved,1,0
0.642,0.863,7,-5.513,0.0452,0.543,0.0,0.225,0.433,130.006,4,unsaved,1,0
0.673,0.748,11,-4.206,0.0268,0.226,0.00134,0.146,0.444,108.981,4,unsaved,0,1
0.773,0.605,6,-6.951,0.136,0.0568,0.0469,0.232,0.266,168.025,4,unsaved,0,1
0.53,0.626,7,-7.583,0.301,0.797,2.27e-06,0.22,0.448,97.035,4,unsaved,0,1
0.566,0.587,6,-5.96,0.0308,0.0155,2.05e-05,0.111,0.246,82.046,4,unsaved,1,0
0.813,0.583,1,-6.922,0.174,0.131,3.83e-05,0.142,0.338,81.018,4,unsaved,1,0
0.624,0.317,8,-18.846,0.94,0.72,0.0,0.242,0.302,49.381,4,unsaved,1,0
0.75,0.579,8,-6.256,0.0856,0.0201,6.4e-05,0.219,0.262,145.949,4,unsaved,1,0
0.321,0.098,10,-12.733,0.033,0.941,0.000567,0.118,0.123,105.223,1,unsaved,1,0
0.333,0.402,5,-8.216,0.0356,0.789,0.0,0.0981,0.32,153.378,4,unsaved,1,0
0.823,0.73,5,-3.292,0.0434,0.348,0.0,0.198,0.286,154.932,4,unsaved,1,0
0.862,0.599,1,-6.116,0.296,0.407,0.0,0.0827,0.495,93.922,4,unsaved,0,1
0.6,0.683,6,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,4,unsaved,1,0
0.549,0.449,9,-13.645,0.104,0.662,4.88e-05,0.0866,0.223,121.164,4,unsaved,0,1
0.504,0.718,7,-5.871,0.0277,0.0312,1.76e-05,0.0946,0.357,90.05,1,unsaved,1,0
0.627,0.844,9,-3.908,0.0457,0.00126,7.66e-05,0.359,0.399,108.997,4,unsaved,1,0
0.243,0.542,7,-15.227,0.386,0.793,2.93e-06,0.961,0.728,83.59,3,unsaved,0,1
0.367,0.127,9,-24.094,0.148,0.803,0.0,0.177,0.196,134.558,4,unsaved,0,1
0.444,0.372,2,-7.022,0.0805,0.805,0.0,0.303,0.502,161.434,3,unsaved,1,0
0.508,0.921,5,-1.644,0.303,0.246,0.0,0.221,0.681,93.058,4,unsaved,1,0
0.46,0.898,5,-4.661,0.0933,0.304,0.00051,0.991,0.483,106.468,4,unsaved,1,0
0.497,0.503,2,-8.031,0.0337,0.341,0.0,0.0571,0.525,128.761,4,unsaved,0,1
0.4,0.967,4,-0.812,0.0434,0.0252,2.61e-06,0.305,0.673,142.174,4,unsaved,1,0
0.517,0.342,5,-9.799,0.055,0.722,0.0,0.0785,0.707,126.129,4,unsaved,0,1
0.535,0.884,9,-5.499,0.0407,0.00188,0.00126,0.14,0.796,120.555,4,unsaved,0,1
0.717,0.589,4,-4.843,0.333,0.00617,0.0,0.338,0.811,142.09,4,unsaved,1,0
0.736,0.622,6,-4.653,0.133,0.0235,0.0,0.151,0.506,191.971,4,unsaved,0,1
0.549,0.859,5,-3.993,0.0361,0.0964,2.36e-05,0.322,0.69,77.013,4,unsaved,1,0
0.591,0.796,1,-3.388,0.045,0.00169,0.0,0.27,0.597,120.094,4,unsaved,0,1
0.558,0.798,1,-4.553,0.238,0.0727,0.0,0.365,0.422,93.692,4,unsaved,1,0
0.389,0.513,11,-7.135,0.0474,0.193,0.000324,0.263,0.284,114.036,4,unsaved,0,1
0.384,0.573,1,-12.484,0.047,0.421,0.0,0.106,0.797,92.612,4,unsaved,1,0
0.74,0.474,11,-8.708,0.0622,0.174,8.31e-06,0.153,0.0818,107.454,4,unsaved,0,1
0.782,0.686,1,-4.383,0.0594,0.253,0.0,0.08,0.334,75.948,4,unsaved,1,0
0.827,0.642,1,-4.29,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,4,unsaved,0,1
0.401,0.325,2,-13.575,0.068,0.629,2.12e-06,0.103,0.209,84.628,4,unsaved,1,0
0.481,0.431,1,-8.056,0.0804,0.645,0.0,0.329,0.545,162.03,4,unsaved,1,0
0.551,0.328,8,-11.162,0.0299,0.833,0.000398,0.157,0.466,116.425,4,unsaved,1,0
0.594,0.947,0,-3.904,0.0519,0.00133,0.108,0.305,0.362,140.043,4,unsaved,1,0
0.619,0.72,5,-6.615,0.15,0.0599,0.0,0.689,0.159,98.424,4,unsaved,0,1
0.734,0.441,1,-9.203,0.117,0.14,2.91e-06,0.111,0.18,130.041,4,unsaved,1,0
0.828,0.37,7,-7.441,0.26,0.484,0.0,0.119,0.549,149.964,4,unsaved,0,1
0.133,0.179,9,-12.607,0.0361,0.963,0.0072,0.109,0.0395,81.972,4,unsaved,1,0
0.272,0.482,0,-7.948,0.0275,0.709,0.0,0.272,0.565,90.602,4,unsaved,1,0
0.514,0.883,4,-3.135,0.421,0.0954,0.0,0.279,0.567,172.081,4,unsaved,0,1
0.293,0.329,5,-15.729,0.159,0.752,4.05e-06,0.708,0.791,176.221,3,unsaved,1,0
0.756,0.523,8,-6.321,0.141,0.346,0.0,0.191,0.34,120.025,4,unsaved,1,0
0.454,0.124,7,-22.001,0.0444,0.784,0.00091,0.0899,0.487,110.766,5,unsaved,1,0
0.634,0.885,11,-4.702,0.304,0.0122,0.0,0.193,0.327,127.064,4,unsaved,0,1
0.856,0.548,8,-6.658,0.205,0.0977,0.0,0.115,0.312,130.063,4,unsaved,1,0
0.521,0.949,9,-5.279,0.0326,0.000265,2.62e-05,0.171,0.956,133.393,4,unsaved,1,0
0.701,0.856,11,-5.465,0.219,0.239,0.0,0.106,0.563,83.982,4,unsaved,1,0
0.867,0.648,10,-6.361,0.168,0.0287,0.0,0.11,0.35,131.988,4,unsaved,0,1
0.0,0.729,2,-21.2,0.0,0.956,0.831,0.0,0.0,0.0,0,unsaved,1,0
0.358,0.364,1,-14.805,0.0304,0.882,0.00465,0.247,0.519,63.052,3,unsaved,1,0
0.2,0.155,3,-13.293,0.0338,0.936,6.75e-06,0.181,0.248,81.677,3,unsaved,1,0
0.475,0.863,9,-1.994,0.0392,0.168,0.0,0.353,0.63,122.021,4,unsaved,1,0
0.759,0.479,11,-10.65,0.186,0.0039,5.3e-06,0.302,0.347,140.089,4,unsaved,1,0
0.381,0.502,1,-5.505,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,4,unsaved,0,1
0.792,0.867,2,-3.527,0.191,0.0396,0.0,0.143,0.655,123.044,4,unsaved,1,0
0.382,0.274,0,-9.892,0.0312,0.915,0.0,0.143,0.209,79.138,3,unsaved,1,0
0.27,0.575,7,-8.742,0.0414,0.00785,0.0709,0.13,0.0714,151.365,3,unsaved,1,0
0.6,0.653,1,-8.309,0.0594,0.0953,0.0,0.122,0.43,119.994,4,unsaved,0,1
0.589,0.426,10,-7.534,0.0695,0.0411,0.0,0.0995,0.169,132.886,4,unsaved,1,0
0.825,0.364,2,-7.635,0.121,0.141,0.311,0.195,0.177,153.028,4,unsaved,0,1
0.822,0.763,4,-8.141,0.0399,0.0869,0.185,0.0691,0.961,119.016,4,unsaved,0,1
0.764,0.326,7,-9.883,0.0342,0.731,0.0013,0.24,0.237,123.98,3,unsaved,1,0
0.655,0.179,11,-6.903,0.0722,0.976,0.0,0.105,0.758,140.687,4,unsaved,1,0
0.57,0.92,5,-2.498,0.041,0.0668,0.0,0.124,0.766,136.62,4,unsaved,1,0
0.783,0.517,9,-7.113,0.0739,0.45,0.0,0.132,0.156,117.973,4,unsaved,0,1
0.886,0.573,2,-7.649,0.32,0.116,0.0,0.277,0.609,132.069,4,unsaved,1,0
0.509,0.718,3,-11.322,0.718,0.919,0.0145,0.291,0.492,120.989,5,unsaved,1,0
0.728,0.955,7,-3.716,0.0768,0.0132,0.0,0.123,0.745,95.488,4,unsaved,1,0
0.531,0.626,5,-6.144,0.0261,0.624,0.000126,0.114,0.542,166.028,4,unsaved,1,0
0.907,0.465,5,-7.123,0.288,0.0175,1.54e-05,0.117,0.188,141.957,4,unsaved,0,1
0.575,0.466,1,-8.29,0.491,0.0101,0.0,0.109,0.205,149.959,4,unsaved,1,0
0.354,0.444,8,-8.273,0.0617,0.53,0.0,0.32,0.787,175.171,3,unsaved,0,1
0.487,0.503,3,-13.878,0.596,0.804,0.0,0.962,0.425,131.821,4,unsaved,1,0
0.797,0.55,9,-4.166,0.24,0.513,0.0,0.0786,0.543,134.206,4,unsaved,1,0
0.674,0.697,9,-8.766,0.0344,0.106,0.223,0.0936,0.0395,110.003,4,unsaved,0,1
0.731,0.627,2,-9.76,0.0754,0.261,0.0,0.112,0.5,90.03,4,unsaved,1,0
0.566,0.61,2,-11.228,0.0388,0.165,0.006,0.215,0.406,114.904,4,unsaved,1,0
0.695,0.679,11,-6.576,0.0651,0.316,0.0,0.068,0.79,95.997,4,unsaved,1,0
0.421,0.374,0,-8.027,0.0316,0.292,0.0297,0.139,0.0786,143.862,4,unsaved,1,0
0.542,0.879,6,-1.427,0.0921,0.0523,0.0,0.171,0.118,159.888,4,unsaved,0,1
0.889,0.496,4,-6.365,0.0905,0.259,0.0,0.252,0.544,86.003,4,unsaved,0,1
0.512,0.494,7,-8.16,0.206,0.0948,0.0,0.124,0.492,76.002,3,unsaved,0,1
0.633,0.217,5,-9.717,0.045,0.789,0.0,0.293,0.546,94.13,4,unsaved,1,0
0.395,0.392,1,-8.034,0.0925,0.219,0.00173,0.134,0.103,155.856,4,unsaved,1,0
0.688,0.499,6,-11.725,0.285,0.0149,0.0,0.125,0.394,92.938,4,unsaved,0,1
0.552,0.76,11,-6.861,0.0367,0.00713,0.0113,0.313,0.338,104.957,4,unsaved,0,1
0.464,0.098,10,-12.119,0.0376,0.865,0.0,0.101,0.234,78.864,4,unsaved,1,0
0.74,0.483,9,-10.664,0.331,0.213,0.0,0.197,0.589,96.976,4,unsaved,1,0
0.894,0.324,1,-8.24,0.179,0.0399,0.0,0.126,0.407,139.972,4,unsaved,1,0
0.791,0.835,5,-4.838,0.308,0.0259,0.0,0.142,0.428,156.02,4,unsaved,0,1
0.828,0.37,7,-7.446,0.264,0.487,0.0,0.119,0.557,149.95,4,unsaved,0,1
0.657,0.814,11,-16.493,0.937,0.81,0.0,0.445,0.0788,136.142,3,unsaved,0,1
0.57,0.623,9,-8.032,0.0317,0.0226,0.0,0.0874,0.658,106.006,4,unsaved,1,0
0.511,0.49,5,-6.061,0.0284,0.00648,0.00638,0.278,0.291,89.966,4,unsaved,1,0
0.507,0.737,2,-7.5,0.0719,0.134,0.0156,0.0751,0.578,161.885,4,unsaved,0,1
0.269,0.28,1,-9.827,0.0342,0.504,5.34e-06,0.489,0.216,118.723,3,unsaved,1,0
0.612,0.628,2,-6.754,0.0752,0.0358,0.00898,0.193,0.434,125.043,4,unsaved,1,0
0.604,0.826,0,-4.804,0.0434,0.00782,0.15,0.154,0.241,167.985,4,unsaved,1,0
0.698,0.696,2,-5.859,0.168,0.337,0.0,0.42,0.738,94.888,4,unsaved,1,0
0.454,0.483,11,-7.102,0.0406,0.689,0.0,0.124,0.497,134.12,4,unsaved,1,0
0.688,0.528,2,-6.997,0.121,0.144,0.000164,0.109,0.801,128.511,5,unsaved,1,0
0.78,0.574,1,-5.628,0.141,0.104,0.0,0.129,0.273,81.502,4,unsaved,0,1
0.458,0.692,2,-5.098,0.0485,0.458,0.0,0.587,0.576,112.755,4,unsaved,1,0
0.811,0.566,8,-6.033,0.517,0.563,0.0,0.104,0.169,100.224,4,unsaved,0,1
0.558,0.296,10,-9.18,0.0427,0.907,0.0,0.108,0.463,76.04,4,unsaved,1,0
0.649,0.783,5,-7.187,0.0734,0.0597,0.0,0.735,0.298,132.986,4,unsaved,0,1
0.28,0.571,5,-12.126,0.0403,0.498,0.02,0.0822,0.134,78.978,4,unsaved,0,1
0.586,0.717,8,-8.543,0.197,0.472,0.00236,0.104,0.306,125.007,4,unsaved,0,1
0.609,0.836,4,-3.442,0.264,0.593,0.0,0.466,0.584,72.099,4,unsaved,0,1
0.845,0.479,1,-6.065,0.299,0.0104,1.84e-06,0.157,0.349,170.921,3,unsaved,1,0
0.26,0.879,9,-8.282,0.0497,0.00384,0.0,0.32,0.302,127.675,4,unsaved,0,1
0.823,0.813,7,-6.71,0.288,0.0359,0.0,0.0886,0.373,95.012,4,unsaved,1,0
0.397,0.585,7,-6.518,0.0359,0.535,0.000438,0.0976,0.18,143.983,4,unsaved,1,0
0.476,0.299,2,-17.997,0.131,0.383,0.752,0.0878,0.384,119.487,4,unsaved,1,0
0.885,0.329,11,-14.663,0.238,0.86,0.18,0.11,0.902,93.51,4,unsaved,1,0
0.616,0.49,0,-10.257,0.035,0.333,0.863,0.1,0.961,135.405,4,unsaved,1,0
0.7,0.171,9,-11.892,0.0567,0.898,0.0,0.0747,0.599,142.84,4,unsaved,1,0
0.738,0.709,5,-4.87,0.238,0.224,0.0,0.504,0.832,95.945,4,unsaved,0,1
0.189,0.317,10,-8.631,0.028,0.812,0.0719,0.214,0.251,84.809,4,unsaved,1,0
0.548,0.874,5,-7.247,0.126,0.22,7.51e-06,0.057,0.62,145.769,4,unsaved,1,0
0.495,0.463,7,-10.54,0.0374,0.525,1.48e-05,0.102,0.137,38.017,3,unsaved,0,1
0.461,0.624,4,-8.034,0.0298,0.11,6.97e-06,0.454,0.278,110.003,4,unsaved,0,1
0.45,0.866,2,-5.613,0.449,0.0137,0.0,0.107,0.159,174.409,4,unsaved,1,0
0.429,0.949,0,-5.295,0.0458,0.0842,0.0,0.154,0.967,184.286,4,unsaved,1,0
0.902,0.772,6,-8.29,0.0383,0.0452,0.000129,0.12,0.808,131.992,4,unsaved,0,1
0.348,0.573,9,-7.664,0.0292,0.349,0.0,0.978,0.348,74.297,4,unsaved,0,1
0.596,0.502,7,-6.783,0.0277,0.113,0.797,0.264,0.653,107.719,4,unsaved,1,0
0.294,0.416,2,-11.381,0.0432,0.0258,0.888,0.121,0.0615,114.824,4,unsaved,1,0
0.738,0.849,11,-5.082,0.0618,0.0715,0.0,0.36,0.456,138.05,4,unsaved,1,0
0.91,0.499,8,-5.985,0.157,0.0813,0.0,0.0988,0.316,140.012,4,unsaved,1,0
0.643,0.178,4,-8.56,0.0588,0.484,0.0108,0.122,0.0674,85.042,4,unsaved,0,1
0.839,0.525,9,-7.446,0.35,0.211,0.000153,0.0701,0.541,149.863,4,unsaved,0,1
0.445,0.591,2,-5.322,0.0292,0.553,0.0,0.254,0.561,108.449,4,unsaved,1,0
0.867,0.414,2,-9.262,0.168,0.618,0.0,0.121,0.355,120.026,4,unsaved,1,0
0.479,0.785,0,-7.169,0.421,0.0168,0.000165,0.622,0.368,97.883,4,unsaved,0,1
0.354,0.736,10,-5.688,0.266,0.000276,0.00111,0.0467,0.303,182.198,5,unsaved,1,0
0.603,0.413,5,-18.805,0.934,0.929,0.0,0.917,0.499,98.548,3,unsaved,1,0
0.301,0.413,0,-9.693,0.0418,0.493,0.0433,0.112,0.0468,120.145,4,unsaved,1,0
0.731,0.603,8,-7.656,0.0378,0.645,0.011,0.147,0.619,96.973,4,unsaved,1,0
0.463,0.722,6,-8.507,0.203,0.218,0.0,0.0977,0.157,145.447,4,unsaved,1,0
0.365,0.851,4,-6.238,0.065,0.0964,0.003,0.238,0.309,78.068,4,unsaved,0,1
0.586,0.452,0,-8.481,0.0391,0.362,0.000912,0.104,0.122,90.046,4,unsaved,1,0
0.744,0.997,2,-1.325,0.13,0.0304,0.00256,0.0737,0.558,127.975,4,unsaved,1,0
0.559,0.443,0,-6.52,0.0259,0.403,0.000183,0.141,0.264,67.05,3,unsaved,0,1
0.365,0.655,8,-6.957,0.311,0.291,0.00037,0.164,0.31,171.333,4,unsaved,1,0
0.544,0.842,4,-5.349,0.0358,0.00833,6.5e-05,0.658,0.571,115.977,4,unsaved,0,1
0.723,0.758,1,-7.303,0.148,0.000588,0.0,0.357,0.628,131.051,4,unsaved,0,1
0.454,0.911,1,-4.202,0.232,0.519,0.0,0.146,0.66,91.946,4,unsaved,0,1
0.738,0.824,5,-5.165,0.0437,0.15,0.0,0.132,0.386,138.039,4,unsaved,0,1
0.377,0.903,8,-6.423,0.0739,0.00764,9.74e-05,0.109,0.353,195.909,3,unsaved,1,0
0.703,0.852,7,-5.932,0.196,0.0814,0.0014,0.314,0.961,76.471,4,unsaved,1,0
